compound,AreaShape_Area,AreaShape_Perimeter,AreaShape_Eccentricity,AreaShape_Solidity,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxis,AreaShape_MinorAxis,AreaShape_AspectRatio,Intensity_Nuc_Mean_DNA,Intensity_Nuc_Std_DNA,Intensity_Nuc_P95_DNA,Intensity_Cyto_Mean_DNA,Intensity_Cyto_Std_DNA,Intensity_NucCytoRatio_DNA,Intensity_IntegratedNuc_DNA,Texture_LapRMS_Nuc_DNA,Texture_LapRMS_Cyto_DNA,Texture_CV_Cyto_DNA,Intensity_Nuc_Mean_RNA,Intensity_Nuc_Std_RNA,Intensity_Nuc_P95_RNA,Intensity_Cyto_Mean_RNA,Intensity_Cyto_Std_RNA,Intensity_NucCytoRatio_RNA,Intensity_IntegratedNuc_RNA,Texture_LapRMS_Nuc_RNA,Texture_LapRMS_Cyto_RNA,Texture_CV_Cyto_RNA,Intensity_Nuc_Mean_ER,Intensity_Nuc_Std_ER,Intensity_Nuc_P95_ER,Intensity_Cyto_Mean_ER,Intensity_Cyto_Std_ER,Intensity_NucCytoRatio_ER,Intensity_IntegratedNuc_ER,Texture_LapRMS_Nuc_ER,Texture_LapRMS_Cyto_ER,Texture_CV_Cyto_ER,Intensity_Nuc_Mean_AGP,Intensity_Nuc_Std_AGP,Intensity_Nuc_P95_AGP,Intensity_Cyto_Mean_AGP,Intensity_Cyto_Std_AGP,Intensity_NucCytoRatio_AGP,Intensity_IntegratedNuc_AGP,Texture_LapRMS_Nuc_AGP,Texture_LapRMS_Cyto_AGP,Texture_CV_Cyto_AGP,Intensity_Nuc_Mean_Mito,Intensity_Nuc_Std_Mito,Intensity_Nuc_P95_Mito,Intensity_Cyto_Mean_Mito,Intensity_Cyto_Std_Mito,Intensity_NucCytoRatio_Mito,Intensity_IntegratedNuc_Mito,Texture_LapRMS_Nuc_Mito,Texture_LapRMS_Cyto_Mito,Texture_CV_Cyto_Mito
LY2109761,948.0,124.5685424949238,0.8747743418290989,0.9663608562691132,0.6955245781364637,0.7677174909330583,50.199052114119176,24.322974174625315,2.0638533656993645,6646.118,1035.5721,8383.0,862.655,827.4254,7.7042594,6300520.0,0.019219176843762398,0.010766243562102318,0.9591614,7720.3975,1751.564,11312.649999999998,5941.343,2380.4155,1.2994365,7318937.0,0.017885345965623856,0.010425500571727753,0.4006528,3342.4314,630.32526,4678.95,2551.0842,1437.5641,1.3102003,3168625.0,0.012106407433748245,0.015328042209148407,0.563511,5433.7446,959.48175,7705.25,2632.7,1280.213,2.0639439,5151190.0,0.020002594217658043,0.01989097334444523,0.4862738,856.61395,137.3689,1089.9499999999998,715.6243,321.1947,1.1970162,812070.0,0.00882311724126339,0.014975863508880138,0.44883144
LY2109761,1263.0,137.39696961967,0.7878756847561151,0.9693016116653875,0.7738970588235294,0.8407345714803642,51.13933820483646,31.49335938926663,1.6238133751544288,10373.663,2721.5251,14010.499999999996,888.6086,409.8681,11.674052,13101936.0,0.0326438844203949,0.01522192731499672,0.46124706,10620.952,2078.5315,14410.099999999999,8336.343,3290.5415,1.2740542,13414263.0,0.016816088929772377,0.012680353596806526,0.39472243,4855.693,1068.7711,6826.0,4031.8308,2252.3635,1.2043394,6132740.0,0.017389453947544098,0.018313530832529068,0.55864537,5304.4307,954.4251,7132.899999999999,3422.6074,1678.5405,1.5498215,6699496.0,0.02092531882226467,0.02775467000901699,0.49042743,1189.4885,206.50935,1530.7999999999997,1122.1135,547.111,1.060043,1502324.0,0.013140927068889141,0.02025238610804081,0.4875719
LY2109761,729.0,107.63961030678927,0.8623194816096996,0.9592105263157895,0.6188455008488964,0.7906661728818913,43.074066435783024,21.811182570129915,1.9748615783342398,8580.274,2243.4656,12153.2,1084.9274,691.1251,7.9086165,6255020.0,0.03198942169547081,0.01904590241611004,0.63702434,12913.7295,3330.3213,19285.600000000002,9730.994,4969.4727,1.3270719,9414109.0,0.025603974238038063,0.018577245995402336,0.51068497,5811.1045,1500.3939,9066.800000000003,4483.0605,2883.4417,1.296236,4236295.0,0.021308263763785362,0.02535475604236126,0.643186,6119.126,1674.7773,8375.800000000003,3609.4634,1969.7952,1.6953007,4460843.0,0.02367115393280983,0.023193994536995888,0.54573077,1785.2867,1278.5525,3593.600000000002,1414.4438,1210.9622,1.2621828,1301474.0,0.0392264798283577,0.036248330026865005,0.85614014
LY2109761,641.0,95.01219330881975,0.4908821316371079,0.9639097744360903,0.7658303464755077,0.8922965343127023,31.06567141316453,27.06522046010047,1.1478078096190467,13143.207,5744.5435,20346.0,1041.0173,513.29596,12.625349,8424796.0,0.060890283435583115,0.01745779439806938,0.4930715,18239.826,4187.253,25715.0,10515.642,4718.9854,1.7345424,11691729.0,0.026214586570858955,0.01910589449107647,0.44875866,8653.415,2402.297,13156.0,4852.447,2812.7478,1.7833096,5546839.0,0.033144209533929825,0.023977529257535934,0.5796556,7990.5957,1350.8746,10177.0,3997.0405,1852.4138,1.999128,5121972.0,0.032200660556554794,0.024559663608670235,0.46344635,1729.986,381.9317,2436.0,1410.6793,1080.0435,1.2263496,1108921.0,0.018345918506383896,0.030348151922225952,0.7656194
LY2109761,939.0,122.32590180780451,0.8593864382259234,0.9700413223140496,0.7290372670807453,0.7885670095806167,48.48674969191922,24.7925676114386,1.9556969835406959,8596.331,1832.8773,11361.599999999999,789.7825,636.93036,10.884429,8071955.0,0.024434605613350868,0.009687233716249466,0.806463,8588.711,1448.4572,11203.3,6591.0723,2059.0723,1.3030825,8064800.0,0.013830162584781647,0.009080825373530388,0.31240323,3534.0352,710.5436,5013.699999999999,3014.4963,1516.8516,1.1723468,3318459.0,0.014092784374952316,0.015931129455566406,0.50318575,5364.377,1000.5679,7531.799999999999,2791.7832,1348.0199,1.9214877,5037150.0,0.023106057196855545,0.023009128868579865,0.48285264,816.08307,135.7518,1041.0,780.7213,353.56024,1.0452937,766302.0,0.01010495238006115,0.01705772802233696,0.45286357
LY2109761,739.0,104.91168824543142,0.8180312059963591,0.9698162729658792,0.739,0.8437359439528467,40.529792479671094,23.311676367740926,1.7386048021735956,7157.758,887.2533,8409.5,654.44977,777.0722,10.937062,5289583.0,0.02173127979040146,0.009181851521134377,1.1873672,7686.1567,1322.4592,10467.2,6017.752,2953.4597,1.2772472,5680070.0,0.012117958627641201,0.011100036092102528,0.4907912,3274.1257,529.1032,4129.3,2859.451,1880.396,1.145019,2419579.0,0.012418553233146667,0.01664978824555874,0.6576074,4569.7485,717.5789,5906.200000000001,2395.0444,1419.7606,1.9080015,3377044.0,0.017974186688661575,0.02165650762617588,0.5927909,762.4046,161.24734,954.9000000000002,656.4573,391.56622,1.1613926,563417.0,0.013035057112574577,0.015609636902809143,0.59648395
LY2109761,1476.0,144.61017305526642,0.6525024256979279,0.9749009247027741,0.7130434782608696,0.8869487578436234,49.894657130559004,37.809504340455526,1.3196326691109932,11263.71,3004.4197,15116.75,849.8125,433.10394,13.254347,16625236.0,0.03655293956398964,0.014912017621099949,0.5096465,9903.292,1846.8436,13577.75,6799.6025,2284.1191,1.4564517,14617259.0,0.01651720516383648,0.007847876287996769,0.3359195,4424.103,852.3387,6085.5,3152.3684,1574.6737,1.403422,6529976.0,0.016864949837327003,0.015081608667969704,0.49952084,5619.0825,1085.1459,8120.75,2373.3557,1116.2141,2.3675687,8293766.0,0.03483470529317856,0.021435100585222244,0.4703105,1129.7927,158.43619,1386.0,978.60986,330.55707,1.1544874,1667574.0,0.013050009496510029,0.018978698179125786,0.33778226
LY2109761,817.0,108.56854249492379,0.7590596388625672,0.9714625445897741,0.7067474048442907,0.8710115327980176,40.14012269496088,26.132066584522086,1.5360485388758234,9108.163,2074.8765,11991.6,878.81244,710.56116,10.364172,7441369.0,0.03073853626847267,0.015180935151875019,0.808547,9947.71,2168.555,13611.199999999997,7174.431,5263.668,1.3865503,8127279.0,0.01818636804819107,0.01646368019282818,0.7336704,4492.657,1495.6769,7413.199999999995,3488.4453,3167.8123,1.287868,3670501.0,0.020946860313415527,0.023365281522274017,0.90808713,5859.2754,1531.3779,8434.59999999999,2738.3108,2261.6865,2.139741,4787028.0,0.02743232250213623,0.02178608626127243,0.8259422,1337.497,566.1124,2420.999999999999,1292.8865,1398.879,1.0345045,1092735.0,0.0406893715262413,0.034556470811367035,1.0819813
LY2109761,1022.0,117.98275605729691,0.30256859562873173,0.9779904306220095,0.7684210526315789,0.922621744307896,37.050756490034665,35.314099059686114,1.0491774525356952,12228.027,4433.349,17734.399999999998,985.1259,580.065,12.412654,12497044.0,0.046285953372716904,0.01706787385046482,0.5888232,14607.366,5748.6367,27373.949999999975,9716.981,8163.849,1.5032823,14928728.0,0.025605808943510056,0.026861684396862984,0.8401631,6260.9053,2998.5054,13352.499999999998,4429.596,3664.9226,1.4134257,6398645.0,0.029961487278342247,0.028119198977947235,0.8273717,7405.5273,2366.0188,13340.199999999997,3930.8096,3491.5981,1.88397,7568449.0,0.030220018699765205,0.031495459377765656,0.88826436,1559.5695,565.92017,2789.599999999998,1206.3215,753.38214,1.2928307,1593880.0,0.024956876412034035,0.02543489821255207,0.62452847
LY2109761,1694.0,181.095454429505,0.7784229270503383,0.8925184404636459,0.6084770114942529,0.6490948614455049,62.43225000083287,39.191232502571275,1.5930157337291393,14162.475,10166.753,39838.4,1004.12585,565.8139,14.104282,23991232.0,0.054664645344018936,0.016054654493927956,0.563489,19809.465,12292.935,44714.25,9271.759,7146.441,2.136538,33557230.0,0.022843513637781143,0.026474468410015106,0.77077514,8671.834,5035.1763,18506.75,4338.2764,3566.0671,1.9989123,14690086.0,0.027879172936081886,0.026790807023644447,0.8220009,8291.693,3228.5513,14577.05,3794.4734,3223.5544,2.1852026,14046128.0,0.028428902849555016,0.03222345560789108,0.84953934,2003.4965,870.62164,3607.0,1219.7574,737.3017,1.6425368,3393923.0,0.028426572680473328,0.024717753753066063,0.60446584
LY2109761,713.0,102.5685424949238,0.7260805167818711,0.9544846050870147,0.679047619047619,0.8516693644734356,36.56285755640822,25.14097507989589,1.4543134242094649,7885.177,1588.0653,10515.4,766.3872,742.3621,10.288764,5622131.0,0.03002822771668434,0.012669886462390423,0.96865153,8381.31,1677.0719,11372.0,5798.599,2405.9065,1.4454025,5975874.0,0.014434458687901497,0.009056009352207184,0.4149117,3795.9832,946.7555,5506.999999999999,2698.2402,1360.8746,1.4068366,2706536.0,0.018473820760846138,0.013835110701620579,0.5043564,5647.8794,2164.0168,10522.599999999999,2762.9465,1411.858,2.0441508,4026938.0,0.040458742529153824,0.02663063257932663,0.51099724,1012.58765,537.21704,2177.2,802.16876,640.6405,1.2623125,721975.0,0.043601781129837036,0.04422588273882866,0.79863554
LY2109761,725.0,100.91168824543142,0.6602597841349132,0.9679572763684913,0.7458847736625515,0.894674226892152,35.11958673808552,26.376119401282317,1.3314918014959445,7936.447,1355.9733,10071.6,815.38074,718.48395,9.733424,5753924.0,0.031104953959584236,0.012628622353076935,0.8811638,7877.4136,1410.1796,10488.6,6242.494,2263.9333,1.2619016,5711125.0,0.011474288068711758,0.009146505035459995,0.36266488,3450.2966,857.7224,5067.999999999999,2811.6406,1417.3018,1.2271471,2501465.0,0.01591920107603073,0.014460631646215916,0.5040835,5788.186,2415.1062,10451.199999999997,2702.4268,1343.5142,2.1418476,4196435.0,0.036103252321481705,0.024164073169231415,0.497151,1253.9904,765.3569,3094.7999999999993,844.8992,559.52216,1.4841894,909143.0,0.06693355739116669,0.038317278027534485,0.66223544
LY2109761,355.0,68.04163056034261,0.5551256522977606,0.9726027397260274,0.8492822966507177,0.9635822513662292,23.3443715877899,19.417066245205827,1.2022604904875238,22000.102,20388.193,64508.3,993.8587,636.4853,22.136045,7810036.0,0.06758077442646027,0.01621977612376213,0.6404183,49267.76,11013.324,63489.9,10678.128,9935.36,4.613895,17490056.0,0.03488554060459137,0.03244685381650925,0.9304403,20601.42,3021.5608,24374.2,4720.3555,4386.2075,4.364379,7313504.0,0.02901952713727951,0.030820297077298164,0.92921126,17264.094,2624.127,20393.4,4336.0186,4116.7715,3.9815545,6128753.0,0.028462346643209457,0.03319018706679344,0.94943583,3897.586,670.3992,4765.1,1310.9259,843.99347,2.973155,1383643.0,0.0344938226044178,0.026117024943232536,0.6438148
LY2109761,977.0,121.05382386916236,0.7276937765397011,0.957843137254902,0.6885130373502466,0.8378135937242486,43.26926136094447,29.678479655366548,1.457933892281453,7773.944,1218.9719,9442.199999999999,753.45355,673.1227,10.317748,7595143.0,0.025335153564810753,0.009967650286853313,0.8933831,7545.353,1625.3447,11313.199999999997,5748.0615,3319.1648,1.3126779,7371810.0,0.013726781122386456,0.011285611428320408,0.57744074,3329.9539,740.267,4839.999999999997,2619.236,2138.1577,1.2713455,3253365.0,0.013243329711258411,0.01608308218419552,0.81632876,4704.058,454.4929,5406.4,2285.9458,1386.8948,2.057817,4595865.0,0.0161160696297884,0.018265267834067345,0.606705,832.97235,126.50387,1036.6,695.9022,390.35132,1.1969675,813814.0,0.010005509480834007,0.012187276966869831,0.5609284
LY2109761,838.0,108.42640687119285,0.6788725801387591,0.96878612716763,0.8088803088803089,0.8957436759609423,38.17957967780668,28.03358926212801,1.3619226321969908,7486.1313,1143.5399,9043.8,802.23413,744.9696,9.331604,6273378.0,0.02358722873032093,0.0119314044713974,0.92861867,6769.9297,1129.561,8993.75,5476.944,2338.1213,1.236078,5673201.0,0.01298446673899889,0.010444944724440575,0.42690256,2885.8162,459.46878,3662.2,2497.59,1471.7631,1.1554402,2418314.0,0.010298685170710087,0.014975233003497124,0.5892733,3952.8591,553.4827,4738.15,2597.2383,2213.8418,1.521947,3312496.0,0.016200054436922073,0.031077072024345398,0.852383,689.6241,82.45335,827.3,741.81085,534.24384,0.9296495,577905.0,0.008044637739658356,0.0341089591383934,0.72018874
LY2109761,917.0,123.88225099390856,0.6394245175504847,0.9179179179179179,0.6032894736842105,0.7508635519730688,40.10008517002692,30.83110600778724,1.3006372577065042,18489.97,14556.162,46003.4,804.4315,636.28424,22.98514,16955304.0,0.08088936656713486,0.01296787615865469,0.7909738,28315.062,2946.612,33135.4,7719.95,8444.826,3.6677778,25964912.0,0.02478048764169216,0.029984889551997185,1.0938965,10358.734,2677.766,15382.799999999996,3846.4092,4361.2593,2.693092,9498959.0,0.027725717052817345,0.031437039375305176,1.1338521,9257.0205,1615.1166,11944.0,3524.0457,3623.6626,2.6268163,8488688.0,0.03408365696668625,0.03272935003042221,1.0282677,2445.615,375.49506,3037.3999999999996,943.357,802.819,2.5924597,2242629.0,0.027506444603204727,0.028640499338507652,0.8510235
LY2109761,1192.0,130.71067811865476,0.7066248003075051,0.9722675367047309,0.7198067632850241,0.876726197491945,46.437650448662666,32.858744348445484,1.41325091294487,10073.61,2518.7363,13497.7,859.83344,509.74365,11.71577,12007744.0,0.02873540297150612,0.013867140747606754,0.59284,11069.453,2220.3745,15588.75,7286.3545,3415.2107,1.5192032,13194788.0,0.02028276026248932,0.011838860809803009,0.46871322,5161.915,1200.2782,7647.6,3411.736,2221.7585,1.5129877,6153003.0,0.02379468083381653,0.019863534718751907,0.65121055,4958.341,918.8097,6702.6,2515.5337,1478.7172,1.971089,5910342.0,0.0214370209723711,0.02463623508810997,0.58783436,1241.9866,299.55194,1915.7000000000003,907.3529,415.89865,1.3688021,1480448.0,0.020628513768315315,0.015500221401453018,0.4583648
LY2109761,1085.0,121.88225099390857,0.5047969929325086,0.9757194244604317,0.7350948509485095,0.917822435160521,40.03932882092279,34.563473641157984,1.1584289599076694,10394.308,2603.0068,13352.999999999998,885.82294,449.69653,11.734069,11277824.0,0.033251404762268066,0.014228290878236294,0.5076596,10730.622,2166.078,15139.6,8263.907,2486.8987,1.2984926,11642725.0,0.01881297491490841,0.012259243987500668,0.30093497,4778.574,1115.3436,7188.799999999998,3921.17,1992.2959,1.2186604,5184753.0,0.018184861168265343,0.018560189753770828,0.5080871,5001.89,739.1378,6192.8,2877.9827,1458.4658,1.7379848,5427051.0,0.01894703321158886,0.027123812586069107,0.50676674,1166.0709,208.00401,1475.8,989.73956,413.21515,1.1781594,1265187.0,0.01293685007840395,0.01623099483549595,0.41749886
LY2109761,654.0,100.18376618407356,0.8463318839370496,0.9589442815249267,0.7822966507177034,0.8188284135353571,39.6769261876482,21.134150109919975,1.8773845165897913,10017.301,3666.0977,16277.95,978.801,777.907,10.234257,6551315.0,0.044001199305057526,0.014554847031831741,0.794755,12407.981,3290.2832,18101.200000000004,8365.802,7297.6035,1.483179,8114820.0,0.029204310849308968,0.027133867144584656,0.8723137,5916.6836,2023.3655,9975.750000000002,4245.2974,3895.4417,1.393703,3869511.0,0.029978163540363312,0.031010540202260017,0.91758984,6398.6226,1647.5015,9229.6,3663.923,3498.7063,1.7463856,4184699.0,0.03163481876254082,0.03693382069468498,0.9549071,1257.393,294.3688,1819.35,994.6504,752.96246,1.2641556,822335.0,0.017247425392270088,0.03138017654418945,0.7570122
LY2109761,889.0,114.22539674441617,0.7884465056871739,0.9673558215451578,0.6864864864864865,0.8562217872709614,42.92808364270186,26.405207237270616,1.6257431065380699,7506.596,1312.9673,9665.4,625.7478,882.8781,11.996201,6673364.0,0.018052618950605392,0.008627785369753838,1.4109168,7483.2046,1358.0443,10382.399999999998,4479.178,2624.134,1.6706647,6652569.0,0.010679924860596657,0.006707787048071623,0.58585167,2850.4656,482.83276,3657.3999999999987,1965.6357,1462.8461,1.4501494,2534064.0,0.009141595102846622,0.010897800326347351,0.7442101,4021.5522,452.01813,4574.799999999999,1663.2576,1250.0844,2.417877,3575160.0,0.013196452520787716,0.018038753420114517,0.7515879,898.099,557.97504,2223.1999999999953,885.1821,947.2934,1.0145923,798410.0,0.036598194390535355,0.036598630249500275,1.0701678
LY2109761,1107.0,125.39696961966999,0.7487123795602298,0.9787798408488063,0.7762973352033661,0.8846742819517713,46.18421205593071,30.615282960577968,1.5085345484279928,7448.7197,1072.1302,9182.1,800.74634,787.76953,9.302221,8245733.0,0.021321168169379234,0.010147740133106709,0.9837941,7469.701,1218.4966,10010.5,5880.3286,1607.0803,1.2702863,8268959.0,0.013532398268580437,0.008322060108184814,0.2732977,3415.3008,438.06314,4172.7,3035.76,1134.5,1.1250234,3780738.0,0.011283601634204388,0.014613479375839233,0.37371203,4751.7065,722.33936,6155.8,2456.435,990.3755,1.9343913,5260139.0,0.020451027899980545,0.021233074367046356,0.40317592,722.59894,85.25515,874.0,654.9921,226.67206,1.1032177,799917.0,0.007975554093718529,0.01354902796447277,0.34606838
LY2109761,1240.0,131.88225099390857,0.67432666512389,0.9771473601260835,0.7394156231365534,0.8958985771589977,46.303765073791396,34.19223609367818,1.3542186871584136,7746.166,1282.275,9864.2,900.4151,927.5957,8.602883,9605246.0,0.020789489150047302,0.011561568826436996,1.0301868,7450.605,1446.121,10404.8,6422.2056,2104.4082,1.1601318,9238750.0,0.01452457532286644,0.008306512609124184,0.32767686,3303.1338,706.0597,4658.2,3419.063,1730.8835,0.9660933,4095886.0,0.013193169608712196,0.01533581130206585,0.506245,4074.4814,698.81793,5448.05,2624.4148,1517.6245,1.5525296,5052357.0,0.018582141026854515,0.024942178279161453,0.57827157,627.7984,90.59289,783.0,656.32837,305.9996,0.9565309,778470.0,0.006738027557730675,0.011755015701055527,0.46622944
LY2109761,905.0,114.56854249492379,0.7624725807027173,0.971030042918455,0.7357723577235772,0.8664184002480675,42.36267889341404,27.409522865868716,1.5455460170073048,7617.0054,1370.3551,10101.0,944.30084,765.93335,8.066291,6893390.0,0.022327005863189697,0.013244403526186943,0.81111157,8071.86,1751.49,11596.599999999999,7811.075,4535.4326,1.0333865,7305033.0,0.014905823394656181,0.017118237912654877,0.58064127,3741.2905,934.2044,5378.0,4076.0352,2818.3547,0.91787493,3385868.0,0.01731228269636631,0.02480507828295231,0.6914452,4868.581,800.20776,6529.8,3288.9316,2407.1445,1.4802926,4406066.0,0.019997574388980865,0.030795054510235786,0.7318925,792.01105,134.52612,1015.0,866.5896,481.88083,0.9139402,716770.0,0.009890041314065456,0.02155231684446335,0.5560658
LY2109761,777.0,102.32590180780451,0.5290955441240053,0.9736842105263158,0.7595307917888563,0.9325233629408736,34.178914319401436,29.0029367005095,1.1784639146145848,9452.206,2479.7937,12808.6,1073.2198,583.1023,8.807334,7344364.0,0.03259759396314621,0.0149850994348526,0.5433205,13768.32,3464.6833,20347.39999999998,11239.243,6054.359,1.225022,10697985.0,0.02692152000963688,0.017820272594690323,0.5386803,5917.466,1619.2845,9329.399999999992,4825.5244,3478.4243,1.2262845,4597871.0,0.025389088317751884,0.023391224443912506,0.7208386,6304.0127,1167.2606,8745.2,3577.0952,2182.276,1.7623273,4898218.0,0.027126044034957886,0.024043146520853043,0.6100693,1482.072,349.15524,2257.199999999999,1178.7809,603.1222,1.2572922,1151570.0,0.020324988290667534,0.021550143137574196,0.51164913
LY2109761,1078.0,120.22539674441617,0.34031937979586974,0.9764492753623188,0.7667140825035562,0.9372084314998926,38.230598287081335,35.948610290057694,1.063479171478703,10549.341,2669.1794,13787.5,981.662,511.6041,10.746408,11372189.0,0.03129614517092705,0.015281613916158676,0.52116114,10581.866,1999.075,14538.35,8358.192,2224.3975,1.2660472,11407252.0,0.014949139207601547,0.012654340825974941,0.2661338,4706.0693,1156.9261,7050.75,3565.828,1738.5327,1.319769,5073143.0,0.01606384664773941,0.017159689217805862,0.48755375,4906.937,770.7254,6035.15,2731.6934,1215.9075,1.7962986,5289678.0,0.016164975240826607,0.020133666694164276,0.44511124,1063.3748,154.50693,1338.3,927.1163,356.17285,1.1469703,1146318.0,0.01065707579255104,0.015134143643081188,0.3841728
LY2109761,723.0,110.42640687119284,0.8734980930701045,0.9281129653401797,0.7053658536585365,0.7450789249365548,43.980610076819765,21.410973462643554,2.054115388707301,9865.141,2779.3623,13420.4,1074.8898,576.0539,9.177816,7132497.0,0.03905610367655754,0.01631094701588154,0.535919,14983.677,4183.874,23241.399999999998,10605.934,5896.4546,1.4127636,10833198.0,0.026375021785497665,0.016823409125208855,0.5559581,7024.646,2937.4883,13943.499999999998,4432.481,3196.2937,1.5848113,5078819.0,0.031164467334747314,0.020819397643208504,0.7211071,5939.484,1084.934,8104.899999999999,3309.0315,2245.7551,1.7949312,4294247.0,0.02542865090072155,0.023771030828356743,0.67867446,1371.8894,368.6543,2120.6999999999994,1146.1683,541.28357,1.1969354,991876.0,0.016262510791420937,0.018270375207066536,0.47225487
